variant,m,game,repeat,Bhat,true_loss,covered,tightness
Pi2,5000,3,45,0.2875188104577912,0.2520910194100361,1,1.1405357125797901
Pi2,5000,3,46,0.3062253818483456,0.2520910194100361,1,1.2147413365418536
Pi2,5000,3,47,0.2845834222328744,0.2520910194100361,1,1.1288915523404193
Pi2,5000,3,48,0.3131325942871798,0.2520910194100361,1,1.2421410132736905
Pi2,5000,3,49,0.30271273623601,0.2520910194100361,1,1.2008072994605004
Pi1,500,3,0,1.0415980278459567,0.2520910194100361,1,4.131833138219636
Pi1,500,3,1,0.8149853346085698,0.2520910194100361,1,3.232901102609148
Pi1,500,3,2,0.8708637503761636,0.2520910194100361,1,3.45456078687067
Pi1,500,3,3,0.816879755703736,0.2520910194100361,1,3.240415932370239
Pi1,500,3,4,0.8739481232662796,0.2520910194100361,1,3.466795942638354
Pi1,500,3,5,0.8803646305365064,0.2520910194100361,1,3.4922490797046533
Pi1,500,3,6,0.7514748788201099,0.2520910194100361,1,2.9809664801974005
Pi1,500,3,7,0.9227185228001833,0.2520910194100361,1,3.660259397417664
Pi1,500,3,8,0.9266650822008576,0.2520910194100361,1,3.6759146929133557
Pi1,500,3,9,0.889757521227977,0.2520910194100361,1,3.529508997624191
Pi1,500,3,10,1.0529759863928063,0.2520910194100361,1,4.1769674653903435
Pi1,500,3,11,0.7579814000644683,0.2520910194100361,1,3.006776686604537
Pi1,500,3,12,0.7438184946469065,0.2520910194100361,1,2.9505949731476
Pi1,500,3,13,0.9986960809039077,0.2520910194100361,1,3.961648785589973
Pi1,500,3,14,0.9635617581941697,0.2520910194100361,1,3.8222772094348114
Pi1,500,3,15,0.6471635806145467,0.2520910194100361,1,2.5671822111279154
Pi1,500,3,16,0.8833938923280735,0.2520910194100361,1,3.5042656195982853
Pi1,500,3,17,0.8516357431884388,0.2520910194100361,1,3.3782867203342115
Pi1,500,3,18,0.8902865011706166,0.2520910194100361,1,3.531607366474766
Pi1,500,3,19,0.8745036994944773,0.2520910194100361,1,3.468999814198308
Pi1,500,3,20,0.8741565675204362,0.2520910194100361,1,3.467622803724657
Pi1,500,3,21,0.8394107566241542,0.2520910194100361,1,3.3297923844673702
Pi1,500,3,22,0.8773464565800556,0.2520910194100361,1,3.480276523270417
Pi1,500,3,23,0.9648822397713602,0.2520910194100361,1,3.827515323748764
Pi1,500,3,24,0.9349351235359272,0.2520910194100361,1,3.7087204682020745
Pi1,500,3,25,1.025059465458185,0.2520910194100361,1,4.066227618330524
Pi1,500,3,26,0.8409052624177437,0.2520910194100361,1,3.335720821732161
Pi1,500,3,27,0.7527461544504914,0.2520910194100361,1,2.9860094033184095
Pi1,500,3,28,0.9719494129877714,0.2520910194100361,1,3.855549536284182
Pi1,500,3,29,0.7703528398766364,0.2520910194100361,1,3.055851976319818
Pi1,500,3,30,0.8547829586313733,0.2520910194100361,1,3.3907711612726463
Pi1,500,3,31,0.8939931438053718,0.2520910194100361,1,3.5463109550572933
Pi1,500,3,32,0.9453047195631021,0.2520910194100361,1,3.7498548015529516
Pi1,500,3,33,0.8886668945235671,0.2520910194100361,1,3.525182676492394
Pi1,500,3,34,0.7150332723725734,0.2520910194100361,1,2.8364091431973755
Pi1,500,3,35,0.9012978892033862,0.2520910194100361,1,3.5752875739591072
Pi1,500,3,36,0.8399144695379471,0.2520910194100361,1,3.3317905235322676
Pi1,500,3,37,0.7966367498255915,0.2520910194100361,1,3.1601155475111553
Pi1,500,3,38,0.8540618470384639,0.2520910194100361,1,3.387910640518686
Pi1,500,3,39,0.8098462588239591,0.2520910194100361,1,3.212515307840903
Pi1,500,3,40,0.7634749795203847,0.2520910194100361,1,3.028568734051419
Pi1,500,3,41,0.833961538963578,0.2520910194100361,1,3.308176312330692
Pi1,500,3,42,1.1176687340603213,0.2520910194100361,1,4.433592028291926
Pi1,500,3,43,0.8685898647392222,0.2520910194100361,1,3.4455406891208056
Pi1,500,3,44,1.0080830109102532,0.2520910194100361,1,3.9988850585373927
Pi1,500,3,45,0.8353937824207097,0.2520910194100361,1,3.3138577660392907
Pi1,500,3,46,0.7997501946145362,0.2520910194100361,1,3.172466026303423
Pi1,500,3,47,0.8826535084922805,0.2520910194100361,1,3.5013286493026925
Pi1,500,3,48,0.7938058092234662,0.2520910194100361,1,3.148885712316112
Pi1,500,3,49,0.8393060227574533,0.2520910194100361,1,3.329376923944635
Pi1,1500,3,0,0.6257581464372369,0.2520910194100361,1,2.4822706810488016
Pi1,1500,3,1,0.7172882735512099,0.2520910194100361,1,2.845354329677695
Pi1,1500,3,2,0.7307292079124529,0.2520910194100361,1,2.8986721130429984
Pi1,1500,3,3,0.6897576914880932,0.2520910194100361,1,2.736145433115072
Pi1,1500,3,4,0.6587157351290558,0.2520910194100361,1,2.613007542556002
Pi1,1500,3,5,0.6627305016636348,0.2520910194100361,1,2.6289334035564242
Pi1,1500,3,6,0.7098282693476899,0.2520910194100361,1,2.8157618268547915
Pi1,1500,3,7,0.605732948686068,0.2520910194100361,1,2.402834302085229
Pi1,1500,3,8,0.7281393056244704,0.2520910194100361,1,2.8883984337423887
Pi1,1500,3,9,0.6042894414973605,0.2520910194100361,1,2.3971081671674295
Pi1,1500,3,10,0.6509698791151103,0.2520910194100361,1,2.5822811167115867
Pi1,1500,3,11,0.7310780073235497,0.2520910194100361,1,2.900055737941311
Pi1,1500,3,12,0.7207604664552254,0.2520910194100361,1,2.8591278980981065
Pi1,1500,3,13,0.652015478849114,0.2520910194100361,1,2.586428823902627
Pi1,1500,3,14,0.6355846650435562,0.2520910194100361,1,2.521250723373657
Pi1,1500,3,15,0.7031015815324726,0.2520910194100361,1,2.7890782590269505
Pi1,1500,3,16,0.6991006754108949,0.2520910194100361,1,2.7732073798066557
Pi1,1500,3,17,0.7213411209829791,0.2520910194100361,1,2.861431250788387
Pi1,1500,3,18,0.6704469817311267,0.2520910194100361,1,2.659543300273692
Pi1,1500,3,19,0.7628810505804471,0.2520910194100361,1,3.0262127241414762
Pi1,1500,3,20,0.6436216358340554,0.2520910194100361,1,2.5531319494851945
Pi1,1500,3,21,0.71349552383126,0.2520910194100361,1,2.830309169684189
Pi1,1500,3,22,0.649659114453349,0.2520910194100361,1,2.577081547663753
Pi1,1500,3,23,0.5990600999246573,0.2520910194100361,1,2.376364304157389
Pi1,1500,3,24,0.6722265665668501,0.2520910194100361,1,2.6666025951263532
Pi1,1500,3,25,0.686953589004342,0.2520910194100361,1,2.7250220599369492
Pi1,1500,3,26,0.6400398826247996,0.2520910194100361,1,2.5389237749233313
Pi1,1500,3,27,0.6921848398724093,0.2520910194100361,1,2.7457734967803162
Pi1,1500,3,28,0.7241188592380208,0.2520910194100361,1,2.872450041785156
Pi1,1500,3,29,0.6188889080379046,0.2520910194100361,1,2.4550216405418914
Pi1,1500,3,30,0.7140187233652036,0.2520910194100361,1,2.8323846086870064
Pi1,1500,3,31,0.6851919736166958,0.2520910194100361,1,2.718034046671864
Pi1,1500,3,32,0.60952496588678,0.2520910194100361,1,2.4178765563058926
Pi1,1500,3,33,0.6919357718573607,0.2520910194100361,1,2.744785488498103
Pi1,1500,3,34,0.7115666484905213,0.2520910194100361,1,2.8226576660913487
Pi1,1500,3,35,0.6722395697373955,0.2520910194100361,1,2.6666541763789335
Pi1,1500,3,36,0.5914791108658946,0.2520910194100361,1,2.3462918760458904
Pi1,1500,3,37,0.8019974722459635,0.2520910194100361,1,3.181380574852937
Pi1,1500,3,38,0.7206869635860348,0.2520910194100361,1,2.858836325358377
Pi1,1500,3,39,0.7818515306102919,0.2520910194100361,1,3.101465226488609
Pi1,1500,3,40,0.5656006938149589,0.2520910194100361,1,2.2436368226786647
Pi1,1500,3,41,0.7225164328558643,0.2520910194100361,1,2.8660935028417756
Pi1,1500,3,42,0.6619446642317426,0.2520910194100361,1,2.6258161269722313
Pi1,1500,3,43,0.7417177593447232,0.2520910194100361,1,2.9422617318163553
Pi1,1500,3,44,0.6656268124200954,0.2520910194100361,1,2.6404225504655
Pi1,1500,3,45,0.6239100750974824,0.2520910194100361,1,2.47493971248007
Pi1,1500,3,46,0.7638719774950627,0.2520910194100361,1,3.0301435540335317
Pi1,1500,3,47,0.6936006609615812,0.2520910194100361,1,2.7513898058915465
Pi1,1500,3,48,0.6878984607907023,0.2520910194100361,1,2.7287701973698955
Pi1,1500,3,49,0.683063323731221,0.2520910194100361,1,2.7095900731798435
Pi1,5000,3,0,0.6437910859959265,0.2520910194100361,1,2.553804127979564
Pi1,5000,3,1,0.60142005957905,0.2520910194100361,1,2.385725842144405
Pi1,5000,3,2,0.6139385550898158,0.2520910194100361,1,2.4353844755223917
Pi1,5000,3,3,0.60895673670357,0.2520910194100361,1,2.415622492735759
Pi1,5000,3,4,0.591065038770685,0.2520910194100361,1,2.3446493260804906
Pi1,5000,3,5,0.6421494542744681,0.2520910194100361,1,2.5472920684651066
Pi1,5000,3,6,0.6142905728908707,0.2520910194100361,1,2.4367808671982187
Pi1,5000,3,7,0.6395181948273805,0.2520910194100361,1,2.5368543327090074
Pi1,5000,3,8,0.6522212451479988,0.2520910194100361,1,2.587245062019187
Pi1,5000,3,9,0.5910479066855236,0.2520910194100361,1,2.344581366161881
Pi1,5000,3,10,0.6002914664335359,0.2520910194100361,1,2.3812489149291665
Pi1,5000,3,11,0.6322056668317271,0.2520910194100361,1,2.5078468416338917
Pi1,5000,3,12,0.5767565504442764,0.2520910194100361,1,2.287890111254455
Pi1,5000,3,13,0.5516281823095603,0.2520910194100361,1,2.188210367828753
Pi1,5000,3,14,0.6171255904229087,0.2520910194100361,1,2.448026874845269
Pi1,5000,3,15,0.6466270766590567,0.2520910194100361,1,2.5650539958636607
Pi1,5000,3,16,0.5647403576999489,0.2520910194100361,1,2.240224023138945
Pi1,5000,3,17,0.5854929182300128,0.2520910194100361,1,2.3225457201935673
Pi1,5000,3,18,0.6035549319511695,0.2520910194100361,1,2.394194499128362
Pi1,5000,3,19,0.6285498045737767,0.2520910194100361,1,2.4933446897265923
Pi1,5000,3,20,0.5895728008592412,0.2520910194100361,1,2.3387298850986737
Pi1,5000,3,21,0.6241745784991127,0.2520910194100361,1,2.4759889501809975
Pi1,5000,3,22,0.615809268289377,0.2520910194100361,1,2.4428052603006005
Pi1,5000,3,23,0.6183089778737867,0.2520910194100361,1,2.4527211612726374
Pi1,5000,3,24,0.6250281663332465,0.2520910194100361,1,2.4793749804970773
Pi1,5000,3,25,0.5720302357251404,0.2520910194100361,1,2.2691416658310644
Pi1,5000,3,26,0.5920650975070395,0.2520910194100361,1,2.3486163802766096
Pi1,5000,3,27,0.5570763146654366,0.2520910194100361,1,2.20982213475574
Pi1,5000,3,28,0.5894771847128573,0.2520910194100361,1,2.338350592942183
Pi1,5000,3,29,0.6216759630611197,0.2520910194100361,1,2.466077389492162
Pi1,5000,3,30,0.600794742863377,0.2520910194100361,1,2.38324532254027
Pi1,5000,3,31,0.6221480185679512,0.2520910194100361,1,2.467949949284003
Pi1,5000,3,32,0.6540742802141388,0.2520910194100361,1,2.594595720802973
Pi1,5000,3,33,0.6021138772816665,0.2520910194100361,1,2.388478092915735
Pi1,5000,3,34,0.6322715830905292,0.2520910194100361,1,2.5081083196467
Pi1,5000,3,35,0.6363324481579397,0.2520910194100361,1,2.524217045284424
Pi1,5000,3,36,0.5614773701251161,0.2520910194100361,1,2.227280334853384
Pi1,5000,3,37,0.6052302559293079,0.2520910194100361,1,2.4008402098008768
Pi1,5000,3,38,0.5881913436254725,0.2520910194100361,1,2.3332498912575534
Pi1,5000,3,39,0.6104176484789383,0.2520910194100361,1,2.4214176685368933
Pi1,5000,3,40,0.5533836534735155,0.2520910194100361,1,2.195174008057046
Pi1,5000,3,41,0.6169043034335738,0.2520910194100361,1,2.4471490689248014
Pi1,5000,3,42,0.5886154731072333,0.2520910194100361,1,2.334932337077136
Pi1,5000,3,43,0.5874056139402178,0.2520910194100361,1,2.3301330420850066
Pi1,5000,3,44,0.5860306830012961,0.2520910194100361,1,2.3246789368886396
Pi1,5000,3,45,0.5815377716351324,0.2520910194100361,1,2.3068563608338546
Pi1,5000,3,46,0.6040818039709541,0.2520910194100361,1,2.3962845062258684
Pi1,5000,3,47,0.6076701810761403,0.2520910194100361,1,2.4105189565985317
Pi1,5000,3,48,0.5782639408152062,0.2520910194100361,1,2.2938696593337853
Pi1,5000,3,49,0.6116455970884561,0.2520910194100361,1,2.4262887211130284
