game,repeat,method,bound,true_loss,covered,ratio_L
0,43,PDIS,0.4538862039783046,0.24977955816733002,1,1.8171471168759188
0,43,DR,0.7224953493115546,0.24977955816733002,1,2.892531937411576
0,43,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,44,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,44,I2_B,0.4162775902136791,0.24977955816733002,1,1.6665798965614722
0,44,PDIS,0.5395359385069093,0.24977955816733002,1,2.160048414151923
0,44,DR,0.7934391889031643,0.24977955816733002,1,3.1765577404522065
0,44,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,45,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,45,I2_B,0.37667183647644814,0.24977955816733002,1,1.5080170660887775
0,45,PDIS,0.4762186648446626,0.24977955816733002,1,1.906555797995441
0,45,DR,0.7252834868028598,0.24977955816733002,1,2.9036943300099223
0,45,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,46,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,46,I2_B,0.3757218390757671,0.24977955816733002,1,1.5042137228222134
0,46,PDIS,0.4014029416718604,0.24977955816733002,1,1.6070287921758444
0,46,DR,0.659278721477292,0.24977955816733002,1,2.6394422598651333
0,46,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,47,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,47,I2_B,0.3430279195953223,0.24977955816733002,1,1.3733226294103866
0,47,PDIS,0.5286759492755889,0.24977955816733002,1,2.1165701194868123
0,47,DR,0.7675452887014654,0.24977955816733002,1,3.07289072946185
0,47,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,48,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,48,I2_B,0.3734666794246941,0.24977955816733002,1,1.4951851230936388
0,48,PDIS,0.45455071704940575,0.24977955816733002,1,1.8198075150124868
0,48,DR,0.7058688859728818,0.24977955816733002,1,2.825967389613255
0,48,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,49,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,49,I2_B,0.3444293543654812,0.24977955816733002,1,1.378933315810993
0,49,PDIS,0.5146234590804925,0.24977955816733002,1,2.0603105508567703
0,49,DR,0.7535589724882431,0.24977955816733002,1,3.016896090365513
0,49,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
1,0,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,0,I2_B,0.45999251602702984,0.37859862157451374,1,1.2149872974022347
1,0,PDIS,0.6578999036267437,0.37859862157451374,1,1.7377239803216225
1,0,DR,1.0420202670429939,0.37859862157451374,1,2.7523086658621367
1,0,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,1,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,1,I2_B,0.48967137251580944,0.37859862157451374,1,1.2933786459109835
1,1,PDIS,0.4629387574775987,0.37859862157451374,1,1.2227692630055855
1,1,DR,0.858106815341253,0.37859862157451374,1,2.266534441600879
1,1,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,2,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
