game,repeat,bound_type,Bhat,Bhat_capped,true_loss,Rmax,covered,ratio_L,ratio_Rmax
0,4,jensen_hoeffding,0.8620391068986801,0.8620391068986801,0.3108689351488424,3.9926079853413303,1,2.77299855157911,0.21590877693568103
0,4,raw_plugin_mean,0.3092007632544042,0.3092007632544042,0.3108689351488424,3.9926079853413303,0,0.9946338417711649,0.07744330632749823
0,4,exact_value_eb,0.41023537471324106,0.41023537471324106,0.3108689351488424,3.9926079853413303,1,1.3196409429485856,0.10274872369624082
0,5,jensen_eb,0.4268815177679082,0.4268815177679082,0.3108689351488424,3.9926079853413303,1,1.3731880850800342,0.10691796423169601
0,5,jensen_hoeffding,0.8767195599716692,0.8767195599716692,0.3108689351488424,3.9926079853413303,1,2.820222482352251,0.2195856851437715
0,5,raw_plugin_mean,0.3238812163273932,0.3238812163273932,0.3108689351488424,3.9926079853413303,1,1.041857772544306,0.08112021453558868
0,5,exact_value_eb,0.4265422512470834,0.4265422512470834,0.3108689351488424,3.9926079853413303,1,1.3720967360178888,0.10683299056985131
0,6,jensen_eb,0.41495557965534297,0.41495557965534297,0.3108689351488424,3.9926079853413303,1,1.3348248497607664,0.10393095970824899
0,6,jensen_hoeffding,0.8657093715187723,0.8657093715187723,0.3108689351488424,3.9926079853413303,1,2.784805021139456,0.21682804189571903
0,6,raw_plugin_mean,0.3128710278744962,0.3128710278744962,0.3108689351488424,3.9926079853413303,1,1.006440311331511,0.07836257128753618
0,6,exact_value_eb,0.4142662243426741,0.4142662243426741,0.3108689351488424,3.9926079853413303,1,1.3326073386661348,0.10375830180764874
0,7,jensen_eb,0.4054687690999156,0.4054687690999156,0.3108689351488424,3.9926079853413303,1,1.3043077749334435,0.10155486603958486
0,7,jensen_hoeffding,0.8563972621572815,0.8563972621572815,0.3108689351488424,3.9926079853413303,1,2.7548499233197523,0.21449570438708312
0,7,raw_plugin_mean,0.3035589185130056,0.3035589185130056,0.3108689351488424,3.9926079853413303,0,0.9764852135118075,0.07603023377890032
0,7,exact_value_eb,0.40470345714169226,0.40470345714169226,0.3108689351488424,3.9926079853413303,1,1.3018459272809693,0.10136318382058586
0,8,jensen_eb,0.438839837110662,0.438839837110662,0.3108689351488424,3.9926079853413303,1,1.4116554840082294,0.10991307905054579
0,8,jensen_hoeffding,0.8887146172741739,0.8887146172741739,0.3108689351488424,3.9926079853413303,1,2.858808059572315,0.22259000145695426
0,8,raw_plugin_mean,0.3358762736298979,0.3358762736298979,0.3108689351488424,3.9926079853413303,1,1.0804433497643697,0.08412453084877143
0,8,exact_value_eb,0.4383884833760016,0.4383884833760016,0.3108689351488424,3.9926079853413303,1,1.410203573947019,0.1098000317049718
0,9,jensen_eb,0.38771328056772264,0.38771328056772264,0.3108689351488424,3.9926079853413303,1,1.2471921016555982,0.0971077756672314
0,9,jensen_hoeffding,0.8409315225384562,0.8409315225384562,0.3108689351488424,3.9926079853413303,1,2.7050998908457116,0.21062211106772719
0,9,raw_plugin_mean,0.28809317889418024,0.28809317889418024,0.3108689351488424,3.9926079853413303,0,0.9267351810377668,0.07215664045954438
0,9,exact_value_eb,0.38685665672329644,0.38685665672329644,0.3108689351488424,3.9926079853413303,1,1.2444365228647614,0.09689322321240207
