eta,game,true_loss,cert_failure_only,cert_success_inclusive,viol_failure_only,viol_success_inclusive
0.1,70,0.5713640043758357,0.500031155378434,0.576985633033324,1,0
0.1,71,0.587177115665639,0.5471698332304948,0.5964285666315899,1,0
0.1,72,0.529146746520272,0.42573172378542473,0.535857654946589,1,0
0.1,73,0.47440277871606973,0.3741545370514425,0.4774729826472167,1,0
0.1,74,0.5330771436073698,0.4673394946784661,0.5395340149806934,1,0
0.1,75,0.5384659911100201,0.44016849535782626,0.5479026726151994,1,0
0.1,76,0.5073776898796261,0.4506857398131463,0.5157604432859134,1,0
0.1,77,0.444739205077638,0.3885021873551201,0.4513246503274268,1,0
0.1,78,0.6363499106763835,0.4375296203538543,0.6477836830862437,1,0
0.1,79,0.39766210120862266,0.27491495687809836,0.408413525517224,1,0
0.1,80,0.502172265260206,0.4214057052087001,0.5071455683207058,1,0
0.1,81,0.5440647530003806,0.4592941026696365,0.5534740112697382,1,0
0.1,82,0.5091945265644271,0.35553674459096335,0.5168029114696802,1,0
0.1,83,0.4485318237599579,0.38425204627701176,0.4616402623938805,1,0
0.1,84,0.46799640556161415,0.38793904217444564,0.47772980667373005,1,0
0.1,85,0.5390992911514934,0.45865762008196204,0.5455754562318091,1,0
0.1,86,0.4595659559290819,0.3761355722837694,0.4722374636112734,1,0
0.1,87,0.5364693187137977,0.444277980810929,0.5470270210090638,1,0
0.1,88,0.5477031834956984,0.43816085029337226,0.5520286267817665,1,0
0.1,89,0.6284309388588881,0.592708276383682,0.6533987891160612,1,0
0.1,90,0.4853468097307122,0.4361637892258745,0.4938980064348488,1,0
0.1,91,0.5744866405607995,0.47309904593887525,0.5827709200608399,1,0
0.1,92,0.6301582470498579,0.5194510297077559,0.6442390412288195,1,0
0.1,93,0.4394505312595238,0.35233403856367873,0.44418463193846425,1,0
0.1,94,0.5199172474115796,0.4623756467089653,0.5261910298859707,1,0
0.1,95,0.6299865893339235,0.5838645747771689,0.64008450295889,1,0
0.1,96,0.5970062983641247,0.46866209067045606,0.6075428361992841,1,0
0.1,97,0.5366770103787875,0.41286552026460716,0.5429356449348157,1,0
0.1,98,0.5205276757293628,0.389348881007846,0.527162018501081,1,0
0.1,99,0.48840759905230924,0.44831177438746106,0.49787081042751247,1,0
0.1,100,0.422016927554495,0.3237971496020057,0.42691632879045066,1,0
0.1,101,0.6981854592901027,0.5657495075873039,0.708368263836105,1,0
0.1,102,0.5313070007476348,0.4318789336292891,0.5381004755872806,1,0
0.1,103,0.3874359631205506,0.3223046724913054,0.3946372593866599,1,0
0.1,104,0.5124466443957889,0.42818085541483186,0.5176301770903794,1,0
0.1,105,0.6106671486691524,0.44163753937851685,0.6257170147282778,1,0
0.1,106,0.5369788350995265,0.4717771504220406,0.542409351790305,1,0
0.1,107,0.48666199061896465,0.42635972666825367,0.49638998969045445,1,0
0.1,108,0.48555376079105145,0.42180709665916205,0.490197540639621,1,0
0.1,109,0.6126423521412553,0.5359696626741995,0.6220381825538258,1,0
0.1,110,0.5887548742247254,0.5452516739303289,0.6127412312408296,1,0
0.1,111,0.5482326578679808,0.4268024973984279,0.5531002759184008,1,0
0.1,112,0.4419211531655669,0.345654892937707,0.44586860092382363,1,0
0.1,113,0.5266101647060797,0.4707965103557178,0.5366082974650292,1,0
0.1,114,0.6595834181933716,0.5931708585682713,0.6656649767365502,1,0
0.1,115,0.4327896927476631,0.3666794682537593,0.43712483106291916,1,0
0.1,116,0.4037303996156643,0.3148373399890675,0.4091914045025232,1,0
0.1,117,0.5349165541399302,0.3978775950778021,0.5408047726628211,1,0
0.1,118,0.42114303979237466,0.3639411724579929,0.4249716966637614,1,0
0.1,119,0.5864853582112205,0.521655874497786,0.5960024910637778,1,0
0.1,120,0.5402169928951666,0.4498236895009313,0.5487479613741502,1,0
0.1,121,0.43684553533117354,0.3801528016897003,0.44875749976579005,1,0
0.1,122,0.564508353813893,0.4527322892348263,0.5730270636107812,1,0
0.1,123,0.5200107929562814,0.40391746348674373,0.5280928163011733,1,0
0.1,124,0.4345068014052214,0.4063098461659607,0.4436328009509732,1,0
0.1,125,0.4357375983251068,0.35592884569828215,0.4417457292915083,1,0
0.1,126,0.5919377067646432,0.5416937620628343,0.6031831342690144,1,0
0.1,127,0.502074096855918,0.3788262884434317,0.510360731075816,1,0
0.1,128,0.5499099884433282,0.40104709974786246,0.5541637790129829,1,0
0.1,129,0.5722709396325149,0.49385575898088846,0.5817122102256688,1,0
0.1,130,0.6416355586677127,0.5663003302473939,0.6597590605730885,1,0
0.1,131,0.4027133112689874,0.3599749185277638,0.4148417540139464,1,0
0.1,132,0.4345343983933058,0.38246021348923515,0.4399613627385607,1,0
0.1,133,0.4130247609518556,0.29206937830875557,0.41728513449091686,1,0
0.1,134,0.5927457917031788,0.5241869531641881,0.61490368982064,1,0
0.1,135,0.6765781592253767,0.5652755354953145,0.6862978124699105,1,0
0.1,136,0.5324399813854013,0.46235734275485163,0.5414203348231843,1,0
0.1,137,0.4766913779179055,0.37112862932853663,0.4867011903357744,1,0
0.1,138,0.5180722849729714,0.44958192258768603,0.5270452359341042,1,0
0.1,139,0.6637046013556317,0.5635264559862775,0.6699693903681124,1,0
0.1,140,0.6247761760596916,0.5832451221069694,0.6338356958953317,1,0
0.1,141,0.5977259708739925,0.5434333846019556,0.6136269182167506,1,0
0.1,142,0.5017312933555467,0.42471246182099626,0.5085506291541856,1,0
0.1,143,0.49837914396742433,0.3557718723545307,0.5042555461201653,1,0
0.1,144,0.4895867012620931,0.39487639586868173,0.49786993330146423,1,0
0.1,145,0.5485081972440735,0.49553964075946577,0.5557673774038905,1,0
0.1,146,0.5642198164124979,0.5323280001131423,0.5745498938080669,1,0
0.1,147,0.5892502912619014,0.5218852693602597,0.6017180089343472,1,0
0.1,148,0.5123698916500761,0.40596951003538595,0.5168173663747719,1,0
0.1,149,0.5824078769793785,0.47712568545809875,0.5885577412402211,1,0
0.1,150,0.4473179335161443,0.36025356262606206,0.4572587933949607,1,0
0.1,151,0.4539973090239617,0.37308600700525174,0.46012948928930514,1,0
0.1,152,0.4761716969166734,0.3957439163926017,0.48018028793574186,1,0
0.1,153,0.5457318906507455,0.42663980572738314,0.5535906075325863,1,0
0.1,154,0.39177262604685076,0.32287854141780964,0.3995192680333015,1,0
0.1,155,0.613099938853521,0.5324035738992827,0.6270046249751944,1,0
0.1,156,0.46604880413104166,0.4031299371085127,0.4714594712265288,1,0
0.1,157,0.5727153413464197,0.51703018720371,0.5827833265280882,1,0
0.1,158,0.5427651692332662,0.47625482096117033,0.556507648594059,1,0
0.1,159,0.5213194348015173,0.47004407670522075,0.5322170462819562,1,0
0.1,160,0.5785781287833711,0.4720185018223657,0.5944464577063272,1,0
0.1,161,0.4871289528019878,0.41087485106100285,0.49582403470352343,1,0
0.1,162,0.49520968533780213,0.3925207620162036,0.504545383637448,1,0
0.1,163,0.46349894656356033,0.30942169542507403,0.4686297733854198,1,0
0.1,164,0.5599505785602295,0.40400039363021106,0.5677135166337015,1,0
0.1,165,0.48174520288189143,0.32110472221052094,0.487702163241663,1,0
0.1,166,0.6136380261402223,0.48873719563805934,0.6205194281077138,1,0
0.1,167,0.38633450658893836,0.29116284681907556,0.3894952911700937,1,0
0.1,168,0.544553401567141,0.38991448270286494,0.5509615409635132,1,0
0.1,169,0.5013279384685679,0.44624271354748857,0.5073618252597912,1,0
0.1,170,0.49643926943126976,0.44578581099772563,0.5055318035463792,1,0
0.1,171,0.539261017281933,0.44887384331032043,0.5543829924685365,1,0
0.1,172,0.5757277247332591,0.5528760332878853,0.6036072139572519,1,0
0.1,173,0.5686212223913706,0.49071392801187913,0.5846883091959795,1,0
0.1,174,0.4305736229188485,0.36131425104900705,0.43873069136627013,1,0
0.1,175,0.5116959814493813,0.4219018677974656,0.5179901777753262,1,0
0.1,176,0.5693970405896064,0.4401296326876745,0.5770527371917092,1,0
0.1,177,0.5581192403554662,0.4766850372037535,0.5661974726012046,1,0
0.1,178,0.41442214740699757,0.3267123283051801,0.42334333466919644,1,0
0.1,179,0.6475796833286235,0.546611101468894,0.6627568300174416,1,0
0.1,180,0.5317292788546121,0.39148300296882205,0.5356416636551268,1,0
0.1,181,0.5644591061670876,0.44773442984662426,0.5713103456687183,1,0
0.1,182,0.6000402043206132,0.44283578720628436,0.6103440716845945,1,0
0.1,183,0.5229077530118524,0.4202928022216278,0.530207821371825,1,0
0.1,184,0.5269969074226251,0.46324551356646765,0.5370115600640785,1,0
0.1,185,0.492347332304813,0.34340909312224244,0.5021582004497738,1,0
0.1,186,0.6044012431412432,0.4547355659384382,0.6127782941815622,1,0
0.1,187,0.47469975361079303,0.349795005241085,0.48021605072652734,1,0
0.1,188,0.5565986850660001,0.554255782518928,0.5689900541937314,1,0
0.1,189,0.40771416344138517,0.32805704607722724,0.41401243692000683,1,0
0.1,190,0.49997265511374417,0.3930142663670865,0.5071202219769904,1,0
0.1,191,0.43353311162022473,0.2886912465628851,0.43604287213361703,1,0
0.1,192,0.5479058517676038,0.42901384637091783,0.5515935585858153,1,0
0.1,193,0.5800544999222208,0.491149847079285,0.5860858240060663,1,0
0.1,194,0.5808888077316628,0.46442405970680045,0.6043992162288315,1,0
0.1,195,0.5195227623382918,0.4846201653155092,0.5336073505764469,1,0
0.1,196,0.5237522179798884,0.37249532023143556,0.5308733768807714,1,0
0.1,197,0.5574777546754199,0.47470456238418685,0.5651063209366884,1,0
0.1,198,0.5581589192457054,0.35002911772791756,0.5656821331979157,1,0
0.1,199,0.4404084681877242,0.32157124680526045,0.4461783660433201,1,0
0.1,200,0.5766204664482611,0.48938500250253325,0.5834933975434765,1,0
0.1,201,0.5381012113648674,0.48626183328027495,0.5441361913385236,1,0
0.1,202,0.5088297618564298,0.44694528816155826,0.5189018722960334,1,0
0.1,203,0.47662411209034666,0.3464099616430734,0.484907105236122,1,0
0.1,204,0.3678051121191432,0.3338950151030516,0.3745448705421625,1,0
0.1,205,0.4952604093785279,0.4460054159701991,0.5029578268909612,1,0
0.1,206,0.49527296247965136,0.4466037700231443,0.5059980900601794,1,0
0.1,207,0.3998802302859413,0.3187258376832661,0.40423733889884383,1,0
0.1,208,0.5356342849214327,0.4707361307848136,0.5520703498628211,1,0
0.1,209,0.5864111236571231,0.5090394792353266,0.6049068293500559,1,0
0.1,210,0.5400412285264463,0.4652271078703827,0.5480118154741924,1,0
0.1,211,0.4820431762851482,0.4000985121467126,0.4907243382904483,1,0
0.1,212,0.3717319914758032,0.3302372770468917,0.3761504716340515,1,0
0.1,213,0.4631833724437945,0.350974538417117,0.47212058417349073,1,0
0.1,214,0.5413572113619155,0.3692678472960812,0.5507582447548819,1,0
0.1,215,0.4369976225696156,0.3994075574644075,0.45037383552672705,1,0
0.1,216,0.5330604940987366,0.4221269098841881,0.5383883990284832,1,0
0.1,217,0.5228421037566333,0.413422751446741,0.5283181967844779,1,0
0.1,218,0.5544000893516472,0.5049435294367213,0.5601579682178857,1,0
0.1,219,0.55815582336334,0.44368326800999075,0.5711824759603271,1,0
0.1,220,0.5680059310983683,0.48027804496399257,0.5762627392032627,1,0
0.1,221,0.5391435712269381,0.355759596151756,0.5483386476092462,1,0
0.1,222,0.4741377271470133,0.3688949483174484,0.4799497993544103,1,0
0.1,223,0.4302024563614026,0.33758270779903643,0.4368296056569587,1,0
0.1,224,0.537017174166999,0.4595591182171925,0.54740873422891,1,0
0.1,225,0.5568545496733002,0.45051655537479984,0.5605272127259234,1,0
0.1,226,0.48440604900392537,0.41706163660296647,0.4948827732947845,1,0
0.1,227,0.4935406124211743,0.4403022794513235,0.5033845338011684,1,0
0.1,228,0.5223991012184536,0.4140234282761084,0.5284938505389017,1,0
0.1,229,0.5731323754568227,0.47856969586685794,0.5859638462800666,1,0
0.1,230,0.6073164457628238,0.5175013517399211,0.6201356175411367,1,0
0.1,231,0.5114814652019009,0.3825947646868327,0.5156342116044446,1,0
0.1,232,0.5075043915323594,0.47447616437350804,0.523384429786776,1,0
0.1,233,0.6023995588061863,0.5090155546038971,0.6177668123918658,1,0
0.1,234,0.474388368805235,0.4312631401467996,0.4842607927855501,1,0
0.1,235,0.5380346685702858,0.4139662715723859,0.5440476285543855,1,0
0.1,236,0.4908854702948299,0.38551084501822974,0.4955790011402161,1,0
0.1,237,0.47414742488237527,0.3622932974782063,0.47820735276769477,1,0
0.1,238,0.4541027818717343,0.333430968931033,0.45906288991705946,1,0
0.1,239,0.5693862970024414,0.47531945065830467,0.5817866739281978,1,0
0.1,240,0.45638868750932454,0.3770891612477102,0.4644342437120459,1,0
0.1,241,0.41947927957261427,0.3243713031937693,0.4290105143095889,1,0
0.1,242,0.4413130064799807,0.3137616964352314,0.44582235190505065,1,0
0.1,243,0.4673344945856166,0.3863932458016118,0.47474942592049524,1,0
0.1,244,0.45391470147248786,0.34165710734631644,0.46297732284513265,1,0
0.1,245,0.5551437245787634,0.466046761861057,0.5713137906960283,1,0
0.1,246,0.6614104450039446,0.6188663483452188,0.6775645732290527,1,0
0.1,247,0.4821832189560785,0.38280757422555906,0.48967245570281026,1,0
0.1,248,0.5869709490931612,0.46540765776811277,0.5926936768324197,1,0
0.1,249,0.5869145044512574,0.41190243788333075,0.5960439534956895,1,0
0.1,250,0.6852773181836472,0.5614516660427785,0.6966478585820414,1,0
0.1,251,0.6065947496693931,0.5067983701520805,0.6166272387571607,1,0
0.1,252,0.4862677922361146,0.4075264795552944,0.4945319137234246,1,0
0.1,253,0.45891645180579926,0.3529369649050099,0.46765224557746937,1,0
0.1,254,0.5271529179399236,0.3745213209446824,0.5369390703306275,1,0
0.1,255,0.601161631045713,0.5338976607290182,0.6110500549967275,1,0
0.1,256,0.41627151399897844,0.31751891931654874,0.4200574856919597,1,0
0.1,257,0.4295194259610108,0.3660831047645726,0.43300760182278797,1,0
0.1,258,0.44172462957336245,0.4102300099978991,0.4493674196817289,1,0
0.1,259,0.49680166766944145,0.4091586103044879,0.5047464488669274,1,0
0.1,260,0.5615312196194344,0.44862100886125544,0.5718417804391889,1,0
0.1,261,0.603577597552599,0.5439711934748489,0.6197050592234358,1,0
0.1,262,0.6016824799946973,0.5297146426417576,0.6144169608736613,1,0
0.1,263,0.5675972944781668,0.46383099256400945,0.5780206606910829,1,0
0.1,264,0.6688800107703325,0.5695903697962934,0.6770196599020974,1,0
0.1,265,0.5745266961285828,0.4604515170428858,0.5825667144128955,1,0
0.1,266,0.5923204338757717,0.37264289770308684,0.5994554914361313,1,0
0.1,267,0.5370165971036532,0.4754382077917493,0.5446806180262226,1,0
0.1,268,0.5037517092834346,0.419672535796182,0.5140078097554285,1,0
0.1,269,0.46503014137716403,0.4044970606096369,0.47461186272688866,1,0
0.1,270,0.5976417948844664,0.5289704390197737,0.6163547105268604,1,0
0.1,271,0.5270650948485163,0.4083625291080103,0.5333732808996778,1,0
0.1,272,0.3578952135950157,0.26516397829655003,0.3624142589094617,1,0
0.1,273,0.4847141476892471,0.41541186370797706,0.4952693870114105,1,0
0.1,274,0.611761079400436,0.3906803158876088,0.6217342164871954,1,0
0.1,275,0.6886516511899801,0.5207033352826111,0.6987553922926216,1,0
0.1,276,0.5314401543945312,0.44134102423466753,0.5454782596601322,1,0
0.1,277,0.3959039642312499,0.35912909906998186,0.3998483753475354,1,0
0.1,278,0.4534129030532978,0.3384057660414039,0.45924972080421245,1,0
0.1,279,0.5091815790634092,0.40352412153271844,0.5149059681860485,1,0
0.1,280,0.5525154523606369,0.4677106600971061,0.5632174515682545,1,0
0.1,281,0.461028777815634,0.31482450375292487,0.46698876269458917,1,0
0.1,282,0.46661721080922614,0.3064620339324664,0.47545405343638475,1,0
0.1,283,0.4959483954917642,0.38564637473974045,0.5048308041770047,1,0
0.1,284,0.5535904414156196,0.44590407569265667,0.5633748977761853,1,0
0.1,285,0.6584368457836368,0.5341649399273039,0.6722081539571731,1,0
0.1,286,0.4672062692367169,0.3526231866762218,0.4738692354495571,1,0
0.1,287,0.47809922136885624,0.4388218073911813,0.4953357779604316,1,0
0.1,288,0.4251466638021928,0.3555781497024122,0.43143385816118074,1,0
0.1,289,0.5298009842662278,0.4572958224597833,0.5386897348898901,1,0
0.1,290,0.4197010242566815,0.3369047259201964,0.4270899546810328,1,0
0.1,291,0.5648465039813098,0.4863753755049173,0.5710412686472641,1,0
0.1,292,0.535715280760055,0.5030675564722284,0.5487389059083074,1,0
0.1,293,0.4602420218805142,0.3531142045548069,0.47031099704908175,1,0
0.1,294,0.48703009162170596,0.42621221643979534,0.4964051955267972,1,0
0.1,295,0.6928141688883116,0.6557289128623021,0.7084970968270542,1,0
0.1,296,0.6177263607564384,0.5414638693512868,0.6309051308935518,1,0
0.1,297,0.47873959784784037,0.41107554080410685,0.487400434404963,1,0
0.1,298,0.5124658987748656,0.40476836596741433,0.5190161947732356,1,0
0.1,299,0.5915146257638286,0.47685311952226317,0.598621975606617,1,0
0.2,0,0.7510521685990155,0.4384949697309855,0.7661203792274008,1,0
0.2,1,0.8195991005428039,0.40628872376829983,0.8313558798084101,1,0
0.2,2,0.763294718781855,0.5200474205970725,0.7751507184287892,1,0
0.2,3,0.6870952641132229,0.36100972596456016,0.6987077738073364,1,0
0.2,4,0.6458434357518528,0.3618259479715349,0.6580149888023517,1,0
0.2,5,0.6614567411183763,0.4058848910097815,0.671873053389618,1,0
0.2,6,0.8408513318614199,0.4265223602516456,0.8608323464315124,1,0
0.2,7,0.8188101714636645,0.37033648999570273,0.8360159478574285,1,0
0.2,8,0.8860208441270369,0.4926658167391662,0.9022447699437101,1,0
0.2,9,0.7034749373121542,0.3770602558197483,0.7135510445143044,1,0
0.2,10,0.691175542910022,0.43563194487806955,0.69867037437169,1,0
0.2,11,0.7101941985663216,0.46947097296003226,0.725123838570012,1,0
0.2,12,0.7732634151932977,0.4474377819432025,0.7879864791772072,1,0
0.2,13,0.927852978619532,0.47827245426405884,0.9389461287814796,1,0
0.2,14,0.8981160173134275,0.3550239330940505,0.907213637419781,1,0
0.2,15,0.7348817825122838,0.41809359210108465,0.743405426439239,1,0
0.2,16,0.8149396680106328,0.44483225821031536,0.821365662576999,1,0
0.2,17,0.9288857774000819,0.5210039998658589,0.9455038610260897,1,0
0.2,18,0.8494262085576721,0.44603459127914163,0.8586259110445925,1,0
0.2,19,0.7472647880748928,0.43204357998489956,0.7594208117858082,1,0
0.2,20,0.7866542100375044,0.39299512574910667,0.7991170840180084,1,0
0.2,21,0.8722413325534946,0.5132518310605731,0.8799623300017161,1,0
0.2,22,0.7592802840005997,0.39168245064782525,0.7673127762077242,1,0
0.2,23,0.6758222746560555,0.36948595646685495,0.6819271036848195,1,0
0.2,24,0.7966943527440158,0.45555866606397033,0.8094173439514698,1,0
0.2,25,0.722888866036667,0.31554323523028543,0.734738826441503,1,0
0.2,26,0.8427058342081041,0.37527858225797367,0.8501003913145202,1,0
0.2,27,0.666425932756365,0.31876047335138347,0.682464177253128,1,0
0.2,28,0.904769534877252,0.4074937554533671,0.9196575482671518,1,0
0.2,29,0.7919665538748618,0.5149032180340469,0.8019977368534155,1,0
0.2,30,0.541847184138754,0.32875326774253855,0.5508572767133055,1,0
0.2,31,0.8342121579374445,0.39029210760397715,0.8454829367188827,1,0
0.2,32,0.6716946462947367,0.36407943929412634,0.6832755315806636,1,0
0.2,33,0.8950967398159023,0.4490552775366968,0.9042848671823969,1,0
0.2,34,0.7556079637561809,0.4208857873871509,0.7762100278949201,1,0
0.2,35,0.6618655987351164,0.37200629100475624,0.6702444527751888,1,0
0.2,36,0.736047236302034,0.47198828730569736,0.7451784546779333,1,0
0.2,37,0.8127804215664243,0.41416585289112934,0.8222710516152257,1,0
0.2,38,0.7221184011571911,0.2701126757851165,0.7273425647627585,1,0
0.2,39,0.6744382289339924,0.3896567968584347,0.6829120270302355,1,0
0.2,40,0.8247153665553851,0.40311428849566466,0.8353876985584421,1,0
0.2,41,0.6197738815240665,0.32846736332047277,0.6329789695472756,1,0
0.2,42,0.7300027935753302,0.38687108439509454,0.7435177645918455,1,0
0.2,43,0.7176859479015706,0.26141599285360034,0.7212589528361707,1,0
0.2,44,0.776820345733162,0.33997559249564263,0.7881848628399168,1,0
0.2,45,0.8007836047601812,0.3532284733024525,0.8103344966443999,1,0
0.2,46,0.6947951939784116,0.4462522511622181,0.7030034691287058,1,0
0.2,47,0.67037013975786,0.3626339202860107,0.6766952741114655,1,0
0.2,48,0.8169420562765435,0.39532635914458575,0.8291035900161795,1,0
0.2,49,0.6576480890661545,0.3585843164345811,0.6663240938821869,1,0
0.2,50,0.7367506704709482,0.4196324326221708,0.7488335562734802,1,0
0.2,51,0.7629396418960133,0.48913493080518433,0.77547886600528,1,0
0.2,52,0.6563021684732482,0.3387249379167088,0.6670460459414236,1,0
0.2,53,0.8486813538373962,0.49995555189949303,0.8633140469553154,1,0
0.2,54,0.6820316778087223,0.4076377539971978,0.6951829399309829,1,0
0.2,55,0.8286620341980877,0.3830944198315585,0.836990613236641,1,0
0.2,56,0.7170858979897643,0.38051892854315406,0.7259871885527763,1,0
0.2,57,0.6230405913142644,0.4299402243343618,0.6305612227838713,1,0
0.2,58,0.6456451478898703,0.3991979144567897,0.658688492393484,1,0
0.2,59,0.7392699548979831,0.4776321526245369,0.7435116887027399,1,0
0.2,60,0.8163413039318524,0.42031965917558267,0.8241837319024916,1,0
0.2,61,0.7424479686030643,0.5670445039491127,0.7569144059040047,1,0
0.2,62,0.6936098469685693,0.2714149036713019,0.699689999653717,1,0
0.2,63,0.7127250234252487,0.41677394269992474,0.7249422187720401,1,0
0.2,64,0.7330846211899847,0.332047348751414,0.7395885044523778,1,0
0.2,65,0.7772647497316443,0.5479045849980104,0.7893366486169038,1,0
0.2,66,0.7342481314628498,0.4174094120928406,0.7470418803496722,1,0
0.2,67,0.8834659953345636,0.4637545591916688,0.8954080115940078,1,0
0.2,68,0.7449341076655419,0.41812828849032996,0.7544382175575628,1,0
0.2,69,0.7691694922581501,0.4436988167245606,0.7759786439926963,1,0
0.2,70,0.9256150340688711,0.4662293284778842,0.9349004994530783,1,0
0.2,71,0.8769513279120512,0.4903840524326387,0.8901016399155393,1,0
0.2,72,0.8228082999579036,0.39750866254214906,0.8337591436001466,1,0
0.2,73,0.6636637735489347,0.32093213114631547,0.6705277725648849,1,0
0.2,74,0.7683129086091465,0.40333889086832253,0.7772705561907826,1,0
0.2,75,0.9766228503416967,0.4150044119634903,0.9891711735024642,1,0
0.2,76,0.8158385140581652,0.5200672860401306,0.8286586344814764,1,0
0.2,77,0.7823360378088277,0.37956022159949293,0.7918129866147267,1,0
0.2,78,0.6984636542927193,0.4284272798147759,0.70921895808588,1,0
0.2,79,0.6083460162278627,0.30947616634781466,0.622121242452889,1,0
0.2,80,0.7317676059175213,0.45677509203139105,0.7396467692630802,1,0
0.2,81,0.7941700763421768,0.4779072755437815,0.8048005089975641,1,0
0.2,82,0.8616773849072198,0.3597245423635643,0.8715516252570039,1,0
0.2,83,0.6793255851729906,0.3904208768733597,0.69235847948562,1,0
0.2,84,0.6581280356814795,0.39032388976798754,0.6702334304667898,1,0
0.2,85,0.8859514508909642,0.37362497449747056,0.8932284022239148,1,0
0.2,86,0.7694323744025051,0.41329050844415327,0.7834972556028117,1,0
0.2,87,0.8621005068977967,0.4172087737313429,0.8737268018437089,1,0
0.2,88,0.8266260117497695,0.42778910379552343,0.8321399108508505,1,0
0.2,89,0.8065292011378561,0.595105133076368,0.8319443358172219,1,0
0.2,90,0.6713282922265311,0.4291159524743659,0.6799853235633917,1,0
0.2,91,0.8066098254701951,0.48216404245420286,0.8161594339055012,1,0
0.2,92,0.8755076862725296,0.4954781588097157,0.8984785072383138,1,0
0.2,93,0.6729129550108155,0.3265824544800056,0.6786594889438374,1,0
0.2,94,0.8814230221758398,0.4155108732216404,0.8894039488705309,1,0
0.2,95,0.7780557667943565,0.5118940838217119,0.7889316936496247,1,0
0.2,96,0.7553682994545662,0.44460358566314323,0.7659080602054189,1,0
0.2,97,0.913553135457415,0.3770769634096154,0.9196296888960307,1,0
0.2,98,0.6707773356485487,0.3124038471199074,0.6772358781497392,1,0
0.2,99,0.8675594075166287,0.4476226120690242,0.8804828107924005,1,0
0.2,100,0.9224924361179951,0.2760850494145801,0.9302391717269677,1,0
0.2,101,0.8151825604518376,0.5445610786128889,0.825412093500178,1,0
0.2,102,0.7385125910067288,0.38864507478625165,0.746962521619536,1,0
0.2,103,0.8107157838607779,0.3483063087404128,0.8189618411654609,1,0
0.2,104,0.7744480590073659,0.3176165675067204,0.784072042682129,1,0
0.2,105,0.8075568362999354,0.2964179761724191,0.8210483454405115,1,0
0.2,106,0.7789430382814253,0.48810779459202824,0.7884769604267567,1,0
0.2,107,0.6003242432606734,0.4178788171287149,0.612656174643868,1,0
0.2,108,0.6699008198981857,0.39147838472545043,0.6782134301399407,1,0
0.2,109,0.7544616648695289,0.48549272414736894,0.7647180692735166,1,0
0.2,110,0.8175928524365569,0.5287182179207324,0.8419512919681262,1,0
0.2,111,0.8215108166231928,0.3858386130639387,0.8272172867894856,1,0
0.2,112,0.7713156134574589,0.35044085298422073,0.7762490824185051,1,0
0.2,113,0.947058750981048,0.48030541852567427,0.957428863509814,1,0
0.2,114,0.9925897732208807,0.5134752590569995,1.0000690957672709,1,0
0.2,115,0.954262050318777,0.3304317734879728,0.9604951725709332,1,0
0.2,116,0.8503842567700072,0.3468540989964223,0.856280515650922,1,0
0.2,117,0.7553894192316111,0.40176961652907633,0.763678921982336,1,0
0.2,118,0.7539289369303961,0.37722442383702276,0.7579595665097916,1,0
0.2,119,0.8453003809187827,0.5297420405821556,0.8568320305385243,1,0
0.2,120,0.8390895503150704,0.4282295621282023,0.8489945275806823,1,0
0.2,121,0.5290448254709691,0.3739879156063693,0.5402298095910028,1,0
0.2,122,0.7731864511282688,0.42889388821639896,0.781437313397597,1,0
0.2,123,0.7649028928740853,0.38458888739910885,0.7752927843891566,1,0
0.2,124,0.8216108859251227,0.3951378093719231,0.8333413372817322,1,0
0.2,125,0.8267599601625159,0.3706889931548959,0.8321664957863193,1,0
0.2,126,0.9175530103838585,0.5259930607664585,0.927362505555329,1,0
0.2,127,0.7589218269399015,0.3977467016025051,0.7684253261515208,1,0
0.2,128,0.7627279622858468,0.3565404357935887,0.7746509121026101,1,0
0.2,129,0.8382610228868381,0.48087980047182655,0.8485258505627208,1,0
0.2,130,0.7519480332252806,0.5339412482086402,0.7696836031361116,1,0
0.2,131,0.9182703919825175,0.34660849924529036,0.9303133441596988,1,0
0.2,132,0.7173606309236062,0.3844064310084205,0.7250685121876974,1,0
0.2,133,0.7398309506470013,0.3024701569734155,0.7470534064757154,1,0
0.2,134,0.7998566174063024,0.45969691387782435,0.8213138348624415,1,0
0.2,135,0.7961488273948202,0.5254820681670065,0.8106707063497655,1,0
0.2,136,0.7480030358503714,0.4410706190720754,0.756659479698502,1,0
0.2,137,0.7386907995785256,0.35867147742219296,0.7493813834760167,1,0
0.2,138,0.948402316046087,0.3920682620838755,0.957595645342536,1,0
0.2,139,0.85452927771728,0.5029360299960491,0.8609356874857483,1,0
0.2,140,0.9746507490692877,0.5409204909595188,0.9837322291565219,1,0
0.2,141,0.8518682048912827,0.5459985257176233,0.8714005884432124,1,0
0.2,142,0.6253060685119654,0.3628808256076877,0.6319179356220976,1,0
0.2,143,0.7110205269746452,0.33855699056359356,0.7183431772084845,1,0
0.2,144,0.82611788305173,0.37107270170560713,0.8338482855341629,1,0
0.2,145,0.9431397966199642,0.43143048566590386,0.950983704810216,1,0
0.2,146,0.8859691371330153,0.4935536542972276,0.9024601485825408,1,0
0.2,147,0.725912314987765,0.5049151843291017,0.7378625048956294,1,0
0.2,148,0.8681937280770647,0.39648182479722566,0.8734379874556961,1,0
