m_F,Bhat,Bhat_capped,true_loss,Rmax,C2_exact,covered,Xbar,ratio_L,ratio_Rmax,ratio_XC2,jensen_pop_bound,game,K,repeat
306,0.4929305268266506,0.4929305268266506,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.28959478244790937,1.4454419475492122,0.12405358544751875,0.8340706879848591,3.1788232483465713,1,50,6
309,0.5873527118616939,0.5873527118616939,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3726740708019922,1.7223202896302692,0.14781638763141644,1.073349858034294,3.1788232483465713,1,50,7
315,0.6206061341512665,0.6206061341512665,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.40094906389285195,1.8198307680060986,0.156185125291019,1.154785520447523,3.1788232483465713,1,50,8
336,0.6264109942908515,0.6264109942908515,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.40645777116423937,1.8368526156880196,0.15764600806079343,1.1706513147996012,3.1788232483465713,1,50,9
309,0.5545262539818456,0.5545262539818456,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3426336203040314,1.626061817844292,0.1395551021643688,0.9868294483693988,3.1788232483465713,1,50,10
322,0.5397910794836881,0.5397910794836881,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3289582404865945,1.5828532150799017,0.13584676776589055,0.947442573521833,3.1788232483465713,1,50,11
303,0.5517676453899703,0.5517676453899703,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.34132187359287125,1.6179726280729947,0.13886085567719839,0.9830514470097368,3.1788232483465713,1,50,12
288,0.5612218663506987,0.5612218663506987,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.34887396039526763,1.645695657616348,0.14124015649944976,1.0048024405247153,3.1788232483465713,1,50,13
320,0.5400800049495653,0.5400800049495653,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3307379280811269,1.5837004439800526,0.135919480324798,0.952568305566528,3.1788232483465713,1,50,14
324,0.5724097959046295,0.5724097959046295,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.35826781414154985,1.6785025174137818,0.1440557718841051,1.0318579626952507,3.1788232483465713,1,50,15
305,0.5635701383825868,0.5635701383825868,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3511345794634731,1.6525815993757258,0.1418311354494394,1.0113133178463019,3.1788232483465713,1,50,16
317,0.5700704314805833,0.5700704314805833,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.357094087633234,1.6716426958261652,0.14346703467129832,1.0284774774944403,3.1788232483465713,1,50,17
312,0.5444276086275921,0.5444276086275921,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.33564088407216386,1.5964491141993533,0.1370136219837375,0.9666894573429392,3.1788232483465713,1,50,18
316,0.5786630044853756,0.5786630044853756,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.36598361953464303,1.696839077025079,0.1456294884684414,1.054080487072851,3.1788232483465713,1,50,19
300,0.545732752191979,0.545732752191979,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3344578690618439,1.600276244297551,0.13734208153305427,0.9632822200466958,2.2477674750993093,1,100,0
306,0.532458218187176,0.532458218187176,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3256996875239847,1.5613507421416288,0.1340013398893136,0.9380575166213416,2.2477674750993093,1,100,1
332,0.5758549955929793,0.5758549955929793,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.36272092626685737,1.6886050285714553,0.14492280963215018,1.0446835055542525,2.2477674750993093,1,100,2
284,0.4885961541467331,0.4885961541467331,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.28405629041456426,1.4327320751698387,0.122962773573742,0.818119109639411,2.2477674750993093,1,100,3
272,0.5567853786815216,0.5567853786815216,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3447297409413139,1.6326863489454149,0.14012364581041167,0.992866548786952,2.2477674750993093,1,100,4
323,0.5898036267419046,0.5898036267419046,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.37483358927685334,1.7295072155456426,0.14843319824055878,1.0795695524805065,2.2477674750993093,1,100,5
308,0.5453755742913378,0.5453755742913378,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.336345029236954,1.5992288757694786,0.13725219219407903,0.968717487119834,2.2477674750993093,1,100,6
297,0.5507341289645373,0.5507341289645373,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.34040992258652175,1.6149420022271597,0.13860075529546864,0.9804249093461612,2.2477674750993093,1,100,7
320,0.5859454951784049,0.5859454951784049,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3715568579133544,1.71819384601881,0.14746223980416093,1.0701321394180432,2.2477674750993093,1,100,8
287,0.5734980435382387,0.5734980435382387,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3594003624992247,1.6816936339978295,0.1443296462202577,1.0351198494594982,2.2477674750993093,1,100,9
292,0.5562421232318304,0.5562421232318304,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3462591201535151,1.631093337004618,0.1399869271803403,0.9972713600923485,2.2477674750993093,1,100,10
293,0.5713776230332555,0.5713776230332555,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.35840347072826906,1.6754758313308338,0.14379600962851924,1.0322486713318433,2.2477674750993093,1,100,11
307,0.5504676774907219,0.5504676774907219,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.340034467045622,1.6141606748061972,0.13853369866400503,0.9793435484920088,2.2477674750993093,1,100,12
361,0.6142426127463212,0.6142426127463212,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.39763818402808554,1.8011707332298996,0.15458364677955908,1.1452497552541787,2.2477674750993093,1,100,13
319,0.5931489723671773,0.5931489723671773,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3778563620337201,1.739316920225426,0.14927510617035963,1.088275531682308,2.2477674750993093,1,100,14
317,0.5185449240607112,0.5185449240607112,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.31196210218119724,1.5205521754785933,0.13049984438875017,0.8984914817596104,2.2477674750993093,1,100,15
327,0.5755332987488231,0.5755332987488231,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3635454277267668,1.687661702711864,0.14484184964940852,1.047058177135343,2.2477674750993093,1,100,16
275,0.5270608816490127,0.5270608816490127,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.31894161224893613,1.5455238939090281,0.13264301673222187,0.9185933797109084,2.2477674750993093,1,100,17
298,0.565090051507673,0.565090051507673,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3511994212205873,1.6570385077392094,0.14221364507802645,1.0115000705512684,2.2477674750993093,1,100,18
322,0.5750931792886569,0.5750931792886569,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.36066146932326765,1.6863711209867833,0.1447310867850951,1.038752001349324,2.2477674750993093,1,100,19
282,0.5662253373909834,0.5662253373909834,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3526128766405741,1.6603675566596758,0.14249935731670493,1.0155710062380894,1.5894116241732856,1,200,0
307,0.5523435220190003,0.5523435220190003,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.34168214674768843,1.6196612965382486,0.13900578393121932,0.9840890806147375,1.5894116241732856,1,200,1
325,0.6379523560905684,0.6379523560905684,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.4160421182258767,1.8706958604644173,0.16055057013248966,1.1982554825267024,1.5894116241732856,1,200,2
327,0.5481644103823211,0.5481644103823211,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.33922785691791774,1.6074067029710066,0.13795404589857396,0.9770204062776946,1.5894116241732856,1,200,3
310,0.5634076902935579,0.5634076902935579,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3501660481818827,1.6521052456719019,0.1417902528771571,1.0085238216214647,1.5894116241732856,1,200,4
296,0.5447385057514491,0.5447385057514491,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3347491148160657,1.597360771562285,0.13709186404995335,0.964121045748399,1.5894116241732856,1,200,5
301,0.5638011669667837,0.5638011669667837,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.349150678364439,1.6532590546934778,0.14188927736326037,1.0055994243134896,1.5894116241732856,1,200,6
300,0.5199494884928586,0.5199494884928586,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3125198371353099,1.5246708417769286,0.13085332473601466,0.9000978310624457,1.5894116241732856,1,200,7
331,0.6006018458856577,0.6006018458856577,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3835302895615764,1.7611713103009237,0.1511507369774155,1.1046171818899966,1.5894116241732856,1,200,8
290,0.5511034758122586,0.5511034758122586,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3396332821468752,1.616025054296035,0.13869370713805088,0.9781880837364686,1.5894116241732856,1,200,9
306,0.5532612351988644,0.5532612351988644,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3429133129787234,1.6223523474141885,0.1392367406364319,0.9876349996974745,1.5894116241732856,1,200,10
303,0.5614520798826308,0.5614520798826308,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3515399804687629,1.646370722920358,0.14129809329277146,1.012480925537758,1.5894116241732856,1,200,11
314,0.6025806640515474,0.6025806640515474,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3849704853396434,1.766973886177007,0.15164873715201949,1.108765133290541,1.5894116241732856,1,200,12
300,0.5312553928073727,0.5312553928073727,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.32230321509243187,1.5578236441736104,0.1336986302925019,0.9282752336887531,1.5894116241732856,1,200,13
295,0.5091867155686808,0.5091867155686808,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3026562902776486,1.49311068753632,0.12814470658814478,0.8716895315620213,1.5894116241732856,1,200,14
291,0.5438699031229304,0.5438699031229304,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3320769157362374,1.5948137297243712,0.1368732667740034,0.9564247643924122,1.5894116241732856,1,200,15
302,0.5583881933513226,0.5583881933513226,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.34572243636111544,1.6373863531687127,0.14052701889399152,0.9957256408767834,1.5894116241732856,1,200,16
328,0.5509340043482712,0.5509340043482712,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3419055130475527,1.6155281056397266,0.13865105702491218,0.9847324046478075,1.5894116241732856,1,200,17
287,0.540876665157032,0.540876665157032,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3297530804589943,1.5860365258803335,0.13611997217860108,0.9497318161560183,1.5894116241732856,1,200,18
303,0.5779795649000847,0.5779795649000847,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3632022319224841,1.6948349969540908,0.14545749033406352,1.0460697285239007,1.5894116241732856,1,200,19
285,0.52326974327116,0.52326974327116,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.31506507910264997,1.5344069714583337,0.1316889181663895,0.9074284594005758,1.1238837375496546,1,400,0
298,0.5433121762144582,0.5433121762144582,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.33334090281075257,1.5931782824860503,0.13673290617766956,0.9600652117786993,1.1238837375496546,1,400,1
285,0.5171130567562918,0.5171130567562918,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.30916445452065217,1.516353447762426,0.13013949285170537,0.8904338921537279,1.1238837375496546,1,400,2
318,0.5330156953284646,0.5330156953284646,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.32464647062035595,1.5629854569766095,0.13414163762787545,0.9350241147762482,1.1238837375496546,1,400,3
285,0.5534517982726859,0.5534517982726859,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3422571057172689,1.6229111439292447,0.13928469877916175,0.9857450373252399,1.1238837375496546,1,400,4
302,0.5758984091200801,0.5758984091200801,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.36169412541879226,1.6887323319737555,0.14493373531721263,1.0417261853894006,1.1238837375496546,1,400,5
298,0.5470489246965896,0.5470489246965896,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3358747075820888,1.6041357150441136,0.1376733166856335,0.9673628995028484,1.1238837375496546,1,400,6
328,0.5913176423034412,0.5913176423034412,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.37636820728725373,1.7339468302231422,0.1488142236561302,1.0839894522069764,1.1238837375496546,1,400,7
337,0.5841917173059761,0.5841917173059761,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.37172354149277975,1.7130511657311605,0.14702087449746362,1.0706122098343398,1.1238837375496546,1,400,8
293,0.5030293207457088,0.5030293207457088,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.2964274971455588,1.475055086837287,0.12659510301677926,0.8537497961528312,1.1238837375496546,1,400,9
283,0.5150153897536343,0.5150153897536343,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3067850193925424,1.5102023661949067,0.12961158253048857,0.8835808091059529,1.1238837375496546,1,400,10
310,0.5946201486257592,0.5946201486257592,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3779168096580474,1.7436309153234422,0.1496453504132497,1.0884496287125915,1.1238837375496546,1,400,11
298,0.6007315486552449,0.6007315486552449,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3831904549257657,1.761551643458786,0.15118337868397272,1.1036384138814854,1.1238837375496546,1,400,12
300,0.5575608879931595,0.5575608879931595,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.34529838201666635,1.6349604091400085,0.14031881471438676,0.9945043091392849,1.1238837375496546,1,400,13
336,0.5968086445236367,0.5968086445236367,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.3829798022636423,1.7500483384706678,0.1501961192297332,1.1030317067808328,1.1238837375496546,1,400,14
301,0.594223084142329,0.594223084142329,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.37747205229160385,1.742466585607596,0.14954542299925797,1.087168669575551,1.1238837375496546,1,400,15
317,0.5341974821341444,0.5341974821341444,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.32547974838648636,1.5664508626048361,0.13443905254235225,0.937424063262212,1.1238837375496546,1,400,16
307,0.5460478267920414,0.5460478267920414,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.33409501466636166,1.6012001514584029,0.1374213749257212,0.9622371521324193,1.1238837375496546,1,400,17
314,0.541331625473825,0.541331625473825,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.33239650152470834,1.5873706261045504,0.136234469973854,0.957345213083535,1.1238837375496546,1,400,18
338,0.5854066583508866,0.5854066583508866,0.3410240913946273,3.973529060433214,0.3472065217248905,1,0.37116740755204286,1.7166137909989,0.14732663318865033,1.06901047165853,1.1238837375496546,1,400,19
355,0.6460326695788432,0.6460326695788432,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.42826814665683993,1.5021477941254857,0.16477979902895465,0.983040086966383,4.435631884192097,2,25,0
357,0.6697977378048929,0.6697977378048929,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.44909879346989157,1.5574060596808093,0.17084141688606821,1.0308544318213981,4.435631884192097,2,25,1
381,0.6529814724834098,0.6529814724834098,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4334504087943031,1.5183050713754307,0.16655218980735406,0.9949353714092308,4.435631884192097,2,25,2
390,0.683552119287925,0.683552119287925,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.46078019969640444,1.5893875906113832,0.17434966704626387,1.0576677511925492,4.435631884192097,2,25,3
371,0.6437677020751331,0.6437677020751331,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4274323768102088,1.4968813175219386,0.1642020869291753,0.9811216737733176,4.435631884192097,2,25,4
345,0.5981777413476839,0.5981777413476839,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.3839995025953328,1.3908760608750106,0.15257372056295979,0.8814265253512635,4.435631884192097,2,25,5
372,0.6228421997512121,0.6228421997512121,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.40703992826893864,1.448225578211824,0.1588647406464192,0.9343131624610567,4.435631884192097,2,25,6
378,0.6272426735818808,0.6272426735818808,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.41303013973707847,1.458457509767476,0.15998714393590371,0.9480630013144833,4.435631884192097,2,25,7
395,0.6783502604156315,0.6783502604156315,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4584827792346445,1.5772922876982012,0.17302285913094234,1.0523942877604522,4.435631884192097,2,25,8
359,0.6102444304666339,0.6102444304666339,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.395534140596996,1.4189333887718263,0.15565150083878035,0.9079029552067073,4.435631884192097,2,25,9
336,0.5991290954205442,0.5991290954205442,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.3848586550210423,1.3930881385132994,0.15281637691814612,0.8833986105550776,4.435631884192097,2,25,10
374,0.6529350412817438,0.6529350412817438,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.433825107017831,1.5181971100749494,0.16654034687055,0.9957954479223182,4.435631884192097,2,25,11
392,0.7120103942688265,0.7120103942688265,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4881492176741906,1.655558446978517,0.18160835387880553,1.1204901721993246,4.435631884192097,2,25,12
385,0.6498514507728053,0.6498514507728053,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4327524301592461,1.5110271805975315,0.16575383335772448,0.9933332420342976,4.435631884192097,2,25,13
385,0.6366412573083005,0.6366412573083005,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.41900842437316577,1.4803109894401816,0.1623843860732183,0.9617854635018895,4.435631884192097,2,25,14
379,0.6782977641021419,0.6782977641021419,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.45654250955070996,1.5771702238688912,0.17300946920130889,1.0479406227056902,4.435631884192097,2,25,15
393,0.7086745778100565,0.7086745778100565,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4832050760575305,1.6478020445996473,0.1807575065586043,1.1091414659208956,4.435631884192097,2,25,16
374,0.6441800226962513,0.6441800226962513,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4257384002355086,1.497840040726895,0.1643072551540696,0.9772333461161906,4.435631884192097,2,25,17
356,0.6651389991325853,0.6651389991325853,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.44538232437274894,1.5465736136613593,0.16965313948416574,1.0223237060763652,4.435631884192097,2,25,18
370,0.635045269920275,0.635045269920275,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4186255280062155,1.4766000177706877,0.1619773068442019,0.9609065690970542,4.435631884192097,2,25,19
404,0.6933096211339362,0.6933096211339362,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4703361358349972,1.6120756226016482,0.17683845634272244,1.0796022993630312,3.1364653841594947,2,50,0
404,0.7010794944364371,0.7010794944364371,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.47724179382775134,1.6301420433750666,0.17882027277640403,1.0954534400251372,3.1364653841594947,2,50,1
402,0.6604344799168669,0.6604344799168669,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.44188847671558096,1.535634719244581,0.16845318510507945,1.0143039821450832,3.1364653841594947,2,50,2
407,0.7384094328625339,0.7384094328625339,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.5108720427697283,1.7169411903874887,0.18834180325198438,1.1726477938492432,3.1364653841594947,2,50,3
371,0.6910253745959472,0.6910253745959472,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4684269247780286,1.6067643186075082,0.17625582685169716,1.0752199258007418,3.1364653841594947,2,50,4
378,0.6739434409253933,0.6739434409253933,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.45315808319537026,1.5670456012873017,0.1718988372909451,1.040172062740033,3.1364653841594947,2,50,5
377,0.7054127788441586,0.7054127788441586,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4803349671170273,1.6402177468508998,0.17992553845020523,1.1025534622028976,3.1364653841594947,2,50,6
361,0.6690224513074357,0.6690224513074357,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.44747452336712523,1.555603372360476,0.17064366906423722,1.0271261073229625,3.1364653841594947,2,50,7
364,0.6038371577719688,0.6038371577719688,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.38981695285440865,1.4040352713888058,0.15401723502426834,0.8947798107946165,3.1364653841594947,2,50,8
383,0.6774632722456755,0.6774632722456755,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.455419561508823,1.5752298729231349,0.17279662021258904,1.0453630251202228,3.1364653841594947,2,50,9
374,0.6581422214915567,0.6581422214915567,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4371774072600838,1.5303047861014318,0.16786851206851106,1.0034902661043537,3.1364653841594947,2,50,10
396,0.6741506882839625,0.6741506882839625,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.452712289084934,1.5675274904814134,0.17195169867041155,1.0391487938265889,3.1364653841594947,2,50,11
372,0.6321081236233453,0.6321081236233453,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.41560959716181073,1.46977059870457,0.16122814600556779,0.9539838480338324,3.1364653841594947,2,50,12
370,0.6833249724075428,0.6833249724075428,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4610900207586035,1.5888594312761422,0.17429173001140177,1.0583789096718939,3.1364653841594947,2,50,13
387,0.6850037222276368,0.6850037222276368,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.46486453636911507,1.5927628412086257,0.17471991897304567,1.0670428744868778,3.1364653841594947,2,50,14
384,0.6502511459035323,0.6502511459035323,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.43070321270690226,1.511956547156247,0.1658557812721496,0.9886294999552043,3.1364653841594947,2,50,15
370,0.6903870284789972,0.6903870284789972,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4681659062021541,1.6052800434978762,0.17609300761698185,1.0746207877944938,3.1364653841594947,2,50,16
377,0.6502043028033968,0.6502043028033968,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.42986161434195763,1.5118476281141429,0.16584383327479638,0.9866977080712545,3.1364653841594947,2,50,17
363,0.6469932008602441,0.6469932008602441,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.42899721386844125,1.5043812105043903,0.16502479616139604,0.9847135765795884,3.1364653841594947,2,50,18
390,0.7232288156233782,0.7232288156233782,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.49817590300477244,1.6816433923455925,0.18446977142511978,1.1435052707918836,3.1364653841594947,2,50,19
367,0.6393078527108114,0.6393078527108114,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4218171157240657,1.4865113266527226,0.16306453906734433,0.9682324902336319,2.2178159420960486,2,100,0
364,0.697643701901264,0.697643701901264,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4727074826380883,1.6221531777637537,0.1779439251393409,1.0850454521768358,2.2178159420960486,2,100,1
377,0.6352319678627685,0.6352319678627685,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.418434316078939,1.4770341256969435,0.1620249268035195,0.9604676641934646,2.2178159420960486,2,100,2
383,0.6518122648451405,0.6518122648451405,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4325450028341179,1.5155864431118697,0.1662539668091538,0.992857116557012,2.2178159420960486,2,100,3
379,0.6783895710715886,0.6783895710715886,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.45722354840146656,1.5773836923870228,0.1730328858715289,1.0495038687614648,2.2178159420960486,2,100,4
376,0.6493358988313342,0.6493358988313342,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4329039993147719,1.509828425104032,0.16562233451980973,0.9936811515321033,2.2178159420960486,2,100,5
367,0.6297522382508078,0.6297522382508078,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4131960484496889,1.4642927209095093,0.16062724401329695,0.9484438256100705,2.2178159420960486,2,100,6
351,0.5962508380961726,0.5962508380961726,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.38320110763167203,1.3863956474144377,0.1520822365475473,0.8795939018871153,2.2178159420960486,2,100,7
373,0.6474241454781864,0.6474241454781864,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.42696143473327963,1.5053832380143215,0.16513471470093896,0.980040680606129,2.2178159420960486,2,100,8
375,0.6789618530800507,0.6789618530800507,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.45769834230472783,1.5787143559851804,0.173178854517981,1.0505937033513044,2.2178159420960486,2,100,9
396,0.7276310161709185,0.7276310161709185,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.5025092547760337,1.6918793388436182,0.18559261513824307,1.1534519794960683,2.2178159420960486,2,100,10
375,0.6330710850517448,0.6330710850517448,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4143911624144942,1.4720096656335555,0.16147376298148286,0.9511870717400198,2.2178159420960486,2,100,11
360,0.5656170354589408,0.5656170354589408,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.3566617738761206,1.3151662789566598,0.1442686505173757,0.8186759252251905,2.2178159420960486,2,100,12
407,0.671841185443339,0.671841185443339,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.45080105567621287,1.562157460820482,0.17136262720103396,1.0347617781893326,2.2178159420960486,2,100,13
362,0.678620589072892,0.678620589072892,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4571797011887639,1.5779208528084725,0.17309181029070983,1.0494032225468797,2.2178159420960486,2,100,14
404,0.7322273364731797,0.7322273364731797,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.5057793206040848,1.7025666503810315,0.18676497184920174,1.160958038074291,2.2178159420960486,2,100,15
333,0.6342629028080708,0.6342629028080708,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.415230088793875,1.4747808666857125,0.16177775301111183,0.9531127303895894,2.2178159420960486,2,100,16
402,0.6902617310368191,0.6902617310368191,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4692917556353418,1.6049887033145693,0.17606104872649042,1.0772050451887256,2.2178159420960486,2,100,17
353,0.6018816537401854,0.6018816537401854,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.3865176514418204,1.3994883557201883,0.15351845597402677,0.8872066453073455,2.2178159420960486,2,100,18
357,0.6469452240929612,0.6469452240929612,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.42817253559530377,1.5042696554723665,0.16501255900615108,0.9828206228129521,2.2178159420960486,2,100,19
375,0.6506691020557609,0.6506691020557609,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4318855852039904,1.5129283740338577,0.16596238691921703,0.9913434995170151,1.5682326920797474,2,200,0
352,0.6614532450773611,0.6614532450773611,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4388516182229521,1.53800354037489,0.16871303561467269,1.007333224081466,1.5682326920797474,2,200,1
411,0.6642896161890137,0.6642896161890137,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4446878719588899,1.544598638129726,0.1694364923123879,1.0207296707350888,1.5682326920797474,2,200,2
367,0.6530108081913839,0.6530108081913839,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4337230118686381,1.5183732824289848,0.16655967229592156,0.9955611002942611,1.5682326920797474,2,200,3
402,0.6530723823215931,0.6530723823215931,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.4338531498036135,1.5185164538941824,0.16657537765151584,0.9958598168995341,1.5682326920797474,2,200,4
401,0.6896216973568245,0.6896216973568245,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.46729060672372197,1.6035005043025958,0.1758977990548755,1.0726116388953368,1.5682326920797474,2,200,5
360,0.6393249902672387,0.6393249902672387,0.4300726413907547,3.9205817301993684,0.4356568489271439,1,0.42094533017476304,1.4865511747034423,0.16306891024427844,0.9662314071531075,1.5682326920797474,2,200,6
