m_F,Bhat,Bhat_capped,true_loss,Rmax,C2_exact,covered,Xbar,ratio_L,ratio_Rmax,ratio_XC2,jensen_pop_bound,game,m,repeat
100,1.268098668327759,1.268098668327759,0.43528169772135206,3.9860184578529045,0.4451936430386275,1,0.527312596482471,2.9132827660021197,0.3181366774229211,1.1844567071608396,1.1274162725930132,6,500,5
95,1.2491499591437873,1.2491499591437873,0.43528169772135206,3.9860184578529045,0.4451936430386275,1,0.5093419331355127,2.869750705538365,0.3133828837854028,1.1440907593806753,1.1274162725930132,6,500,6
96,1.1679432315504572,1.1679432315504572,0.43528169772135206,3.9860184578529045,0.4451936430386275,1,0.4421707977627106,2.6831893866994667,0.2930099907714872,0.9932100439366458,1.1274162725930132,6,500,7
81,1.1217284038216024,1.1217284038216024,0.43528169772135206,3.9860184578529045,0.4451936430386275,1,0.40074671511858895,2.5770171585291024,0.2814157575240705,0.900162707587938,1.1274162725930132,6,500,8
96,1.1763694904641797,1.1763694904641797,0.43528169772135206,3.9860184578529045,0.4451936430386275,1,0.4535292171752618,2.702547560860781,0.2951239445834977,1.018723479696926,1.1274162725930132,6,500,9
81,1.2280449399509186,1.2280449399509186,0.43528169772135206,3.9860184578529045,0.4451936430386275,1,0.48368863395705286,2.8212648185751616,0.30808812175255534,1.0864679707816163,1.1274162725930132,6,500,10
88,1.21289681319041,1.21289681319041,0.43528169772135206,3.9860184578529045,0.4451936430386275,1,0.4771730311909712,2.7864640749652025,0.30428780649544335,1.0718325354649527,1.1274162725930132,6,500,11
85,1.1169438690721842,1.1169438690721842,0.43528169772135206,3.9860184578529045,0.4451936430386275,1,0.4052052926865815,2.5660253461591713,0.28021542822303774,0.9101776250013157,1.1274162725930132,6,500,12
78,1.0590816440233968,1.0590816440233968,0.43528169772135206,3.9860184578529045,0.4451936430386275,1,0.3585586585914683,2.4330948201304197,0.26569913190865607,0.8053993227400098,1.1274162725930132,6,500,13
90,1.1914946823567814,1.1914946823567814,0.43528169772135206,3.9860184578529045,0.4451936430386275,1,0.4630656449377964,2.737295614757327,0.298918506011783,1.040144333097807,1.1274162725930132,6,500,14
100,1.1495234020743992,1.1495234020743992,0.43528169772135206,3.9860184578529045,0.4451936430386275,1,0.4297741684421165,2.640872354826811,0.28838888084166014,0.9653645669977073,1.1274162725930132,6,500,15
96,1.3457517041738736,1.3457517041738736,0.43528169772135206,3.9860184578529045,0.4451936430386275,1,0.5902101568282884,3.0916799654539204,0.33761803122677253,1.3257380604086442,1.1274162725930132,6,500,16
101,1.3009714366276774,1.3009714366276774,0.43528169772135206,3.9860184578529045,0.4451936430386275,1,0.5533762691215263,2.9888034425479137,0.3263836960073824,1.2430012821937626,1.1274162725930132,6,500,17
